date,ticker,open,high,close,volume,avg_vol,rvol,gap_pct,gain_pct,close_pct,dumped,rank
2025-10-24,SKK,3.44,4.54,3.68,374400,53476,7.0,-0.6,32.0,7.0,True,watch
2025-10-24,SBEV,1.87,2.36,2.15,262200,2627720,0.1,-7.4,26.2,15.0,False,avoid
2025-10-24,PLBL,6.58,8.29,7.61,21000,36080,0.6,-4.6,26.0,15.6,False,avoid
2025-10-24,ILUS,0.0,0.0,0.0,686377,1251916,0.5,-20.0,25.0,25.0,False,avoid
2025-10-24,MOBQ,1.19,1.48,1.48,36600,17735,2.1,0.0,24.4,24.4,False,avoid
2025-10-24,GNPX,8.38,10.1,9.61,452800,1464638,0.3,-8.5,20.5,14.7,False,avoid
2025-10-27,NPT,5.05,7.5,6.37,671800,0,0,2.6,48.5,26.1,True,avoid
2025-10-27,NCI,1.77,2.36,1.75,208600,22880,9.1,-1.1,33.3,-1.1,True,watch
2025-10-27,BGMS,1.9,2.3,1.95,857400,734860,1.2,3.3,21.1,2.6,True,avoid
2025-10-27,MAAS,3.55,4.29,3.8,45000,8985,5.0,0.7,20.8,7.0,False,watch
2025-10-27,IFRX,1.42,1.71,1.66,1958200,598320,3.3,1.4,20.4,16.9,False,watch
2025-10-27,ILUS,0.0,0.0,0.0,565916,1154234,0.5,0.0,20.0,0.0,True,avoid
2025-10-27,ONFO,1.05,1.26,1.19,468200,87650,5.3,0.0,20.0,13.3,False,watch
2025-10-28,HPNN,0.0,0.0,0.0,3151000,8786304,0.4,-14.3,66.7,33.3,True,avoid
2025-10-28,WETH,2.36,3.05,3.04,1146100,338735,3.4,0.0,29.2,28.8,False,watch
2025-10-28,FUSE,2.52,3.18,3.14,1389800,171330,8.1,-3.1,26.2,24.6,False,watch
2025-10-28,ASBP,14.4,17.88,17.8,161218,1033113,0.2,3.7,24.2,23.6,False,avoid
2025-10-28,BYND,1.92,2.36,1.98,478425600,427266800,1.1,6.1,22.9,2.9,True,avoid
2025-10-28,LIMN,1.28,1.55,1.42,1386000,547360,2.5,0.0,21.1,10.9,False,avoid
2025-10-28,HYMC,6.82,8.19,8.01,2554900,1797950,1.4,1.0,20.1,17.4,False,avoid
2025-10-28,MGAM,0.12,0.15,0.12,25300,28475,0.9,-7.4,20.0,0.0,True,avoid
2025-10-29,NPT,6.11,9.0,8.77,325700,0,0,-6.7,47.3,43.5,False,avoid
2025-10-29,AHMA,4.66,6.29,6.11,655200,0,0,-0.6,35.0,31.1,False,avoid
2025-10-29,PPBT,10.7,14.1,10.6,41728390,23495,1776.1,83.5,31.8,-0.9,True,hot
2025-10-29,TRAW,2.52,3.1,2.78,375100,282960,1.3,-1.9,23.0,10.3,False,avoid
2025-10-29,BTBD,1.76,2.16,2.0,1371100,92395,14.8,0.0,22.7,13.6,False,watch
2025-10-29,NNVC,1.54,1.86,1.86,1288000,223650,5.8,0.7,20.8,20.8,False,watch
2025-10-29,SLNH,2.85,3.42,3.22,10368500,16713510,0.6,-2.1,20.0,13.0,False,avoid
2025-10-30,ILUS,0.0,0.0,0.0,772919,1155378,0.7,-80.0,400.0,400.0,False,avoid
2025-10-30,WGRX,0.57,0.82,0.79,15211200,41613240,0.4,-9.3,44.3,38.9,False,avoid
2025-10-30,HPNN,0.0,0.0,0.0,17442156,8941317,2.0,-12.5,42.9,42.9,False,avoid
2025-10-30,MGAM,0.12,0.16,0.16,9100,25950,0.4,4.2,27.2,27.2,False,avoid
2025-10-30,MITI,0.13,0.16,0.15,13100,95895,0.1,-18.8,23.1,15.4,False,avoid
2025-10-30,AHMA,6.09,7.48,6.9,448800,0,0,-0.3,22.8,13.3,False,avoid
2025-10-30,BIRD,7.5,9.08,8.39,238200,54790,4.3,0.7,21.1,11.9,False,watch
2025-10-30,TOVX,0.29,0.35,0.32,9244300,43943105,0.2,-6.5,20.7,10.3,False,avoid
2025-10-31,MGAM,0.12,0.16,0.16,10800,26165,0.4,-27.7,40.9,40.9,False,avoid
2025-10-31,YDES,11.2,13.99,11.43,155200,54665,2.8,0.8,24.9,2.1,True,avoid
2025-10-31,DLXY,0.89,1.09,1.07,169000,256330,0.7,-2.1,22.3,20.1,False,avoid
2025-10-31,ATXG,7.59,9.24,7.38,48647,28113,1.7,1.4,21.7,-2.8,True,avoid
2025-11-03,BBIG,0.0,0.0,0.0,22119,4427,5.0,0.0,150.0,150.0,False,watch
2025-11-03,ENVB,5.8,8.61,7.08,1353000,57107,23.7,1.8,48.4,22.1,True,warm
2025-11-03,NNVC,1.65,2.07,2.03,894500,303435,2.9,-0.6,25.5,23.0,False,avoid
2025-11-03,HPNN,0.0,0.0,0.0,6092991,9404586,0.6,0.0,25.0,-25.0,True,avoid
2025-11-03,SHMD,4.34,5.28,5.05,311900,608565,0.5,-1.4,21.7,16.4,False,avoid
2025-11-04,HPNN,0.0,0.0,0.0,147586423,9270710,15.9,16.7,42.9,14.3,True,warm
2025-11-04,ZONE,1.0,1.32,1.08,5199600,1568865,3.3,-2.0,32.0,8.0,True,watch
2025-11-04,BACK,0.06,0.08,0.07,3400,15020,0.2,0.0,31.1,11.5,True,avoid
2025-11-04,HTZ,5.74,7.15,6.73,129775800,9974865,13.0,16.2,24.6,17.2,False,warm
2025-11-04,MITI,0.13,0.16,0.15,43900,84580,0.5,-13.3,23.1,15.4,False,avoid
2025-11-04,IPW,11.16,13.69,12.44,30600,29973,1.0,-1.9,22.7,11.5,False,avoid
2025-11-04,SCLX,17.36,21.0,19.72,315300,196290,1.6,-2.8,21.0,13.6,False,avoid
2025-11-04,BBIG,0.0,0.0,0.0,792,5303,0.1,-50.0,20.0,20.0,False,avoid
2025-11-05,MTC,0.31,2.21,2.21,337986600,266440,1268.5,2.0,612.9,612.9,False,hot
2025-11-05,LNAI,1.1,1.53,1.17,169789400,170330,996.8,31.9,39.3,6.4,True,hot
2025-11-05,GNPX,4.61,6.25,5.85,497100,1750584,0.3,-1.9,35.6,26.9,False,avoid
2025-11-05,ENVB,5.79,7.74,7.24,305100,131670,2.3,1.6,33.7,25.0,False,avoid
2025-11-05,MGAM,0.12,0.16,0.16,2400,21945,0.1,-1.6,28.9,28.9,False,avoid
2025-11-05,PLCE,6.9,8.32,7.69,1568800,558060,2.8,1.0,20.6,11.4,False,avoid
2025-11-05,HPNN,0.0,0.0,0.0,118115305,15457318,7.6,25.0,20.0,20.0,False,watch
2025-11-06,MTC,1.56,3.89,2.77,132084400,17163935,7.7,-29.4,149.4,77.6,True,avoid
2025-11-06,RNAC,5.98,8.15,7.55,309400,143315,2.2,-22.0,36.3,26.3,False,avoid
2025-11-06,FOFO,9.81,12.51,11.74,175200,106990,1.6,10.7,27.5,19.7,False,avoid
2025-11-06,BIYA,13.4,16.8,11.95,15178512,145408,104.4,94.2,25.4,-10.8,True,hot
2025-11-06,ROLR,2.57,3.22,2.65,5400,9635,0.6,-5.9,25.3,3.1,True,avoid
2025-11-06,BYND,1.29,1.56,1.19,190986500,492250970,0.4,1.6,20.9,-7.8,True,avoid
